16921737,D001A03
11382687,168
17932104,D004D08
15139747,D001A14
13458924,D001A24
13458924,D001A28
13458924,D001A22
13458924,D001A21
14271607,D003C10
13448497,152
13458924,D001A34
18369217,137
15501738,115
18487419,148
18487419,143
15022326,166
11382687,192
18369217,107
12937698,D003C22
15022326,152
15022326,159
15171261,D005E19
14271607,D003C32
15171261,D005E18
18024290,D005E04
15171261,D005E16
12937698,D003C29
18024290,D005E03
17800818,D002B11
17800818,D002B10
13448497,131
15501738,130
15501738,131
12304810,143
16376305,D001A07
17800818,D002B15
17800818,D002B12
11382687,D002B38
11382687,D002B37
15446319,D004D13
15446319,D004D14
15843749,107
18369217,169
15439666,180
18256881,111
15446319,D004D17
12185911,143
18369217,161
15843749,111
18369217,173
14991472,D005E13
14991472,D005E14
14991472,D005E10
14715613,D004D09
12185911,164
18369217,145
15150887,D002B14
17467425,164
15150887,D002B10
15150887,D002B13
11884899,D004D39
11884899,D004D37
11884899,D004D38
14931615,D002B20
14931615,D002B21
14991472,D005E06
14715613,D004D19
18369217,157
13930854,153
18256881,143
12185911,156
14715613,D004D13
14715613,D004D10
13839289,D003C06
14771870,186
18931308,D005E01
18931308,D005E03
18931308,D005E04
13839289,D003C13
17296785,D005E03
17296785,D005E04
16869888,﻿103
13839289,D003C11
17873313,198
14516008,111
17829138,111
17320806,149
11305588,﻿103
14771870,199
13066164,137
18109355,D001A05
15150887,D002B08
18109355,D001A04
15150887,D002B07
18109355,D001A07
18109355,D001A06
18256881,164
15501738,198
15150887,D002B04
15150887,D002B03
11382687,108
15150887,D002B06
13839289,D003C01
15150887,D002B02
15150887,D002B01
14516008,130
17397833,D002B14
17397833,D002B12
17397833,D002B11
17397833,D002B10
11382687,111
15022326,D003C07
17320806,181
16164562,﻿103
12185911,197
15446319,D004D08
17467425,111
17320806,177
13162049,186
14545270,182
14545270,181
14545270,180
14230720,152
12957872,200
14646440,131
12432095,D002B28
16342187,﻿103
15971759,155
15971759,156
17933969,177
12432095,D002B33
12432095,D002B36
12432095,D002B35
12432095,D002B38
17933969,171
15622934,D003C38
14646440,146
14545270,173
16888462,178
18297504,D001A05
13662005,111
17873313,168
15622934,D003C31
18297504,D001A02
12507539,D003C11
15622934,D003C36
13146679,D002B18
13428095,126
14230720,137
16840195,164
18430936,111
14453491,D005E19
15914757,D002B19
14453491,D005E17
15914757,D002B16
15971759,180
18917134,149
18513362,D004D04
18513362,D004D05
18513362,D004D02
15622934,D003C23
15579001,181
13428095,137
15736408,D004D10
15736408,D004D12
12507539,D003C38
14453491,D005E26
13428095,143
14453491,D005E24
18950399,D001A05
15184080,107
14453491,D005E23
15736408,D004D19
17933969,160
14453491,D005E21
14453491,D005E20
12507539,D003C33
12507539,D003C36
11868310,144
12554089,D003C38
12554089,D003C36
12554089,D003C30
15971759,111
14646440,171
13428095,108
11432263,D003C04
11432263,D003C03
18328511,﻿103
16448039,200
18917134,160
12939725,157
17873313,115
12448792,148
15111173,155
14230720,126
14230720,124
16371161,D003C09
11824963,181
15072331,D003C33
14646440,181
18726224,126
13428095,124
12939725,148
17933969,143
18917134,152
14418252,D003C38
12554089,D003C15
14418252,D003C33
12919424,D003C11
11798248,D003C05
11798248,D003C04
13555855,D004D39
13555855,D004D37
14418252,D003C30
13434196,180
14418252,D003C31
11798248,D003C08
15111173,146
15072331,D003C29
11111790,D004D36
11111790,D004D35
12507539,D003C06
14418252,D003C29
13434196,182
17458395,199
16371161,D003C25
14545270,150
16075859,200
15971759,144
12554089,D003C23
11432263,D003C39
13745432,124
15072331,D003C15
15072331,D003C13
14418252,D003C14
14418252,D003C15
12939725,164
17458395,143
14418252,D003C11
17458395,144
14418252,D003C13
15734890,D004D33
11884899,181
14113742,D001A20
14113742,D001A22
15734890,D004D30
11868310,182
14113742,D001A21
11884899,187
12203949,192
11645958,D002B28
11645958,D002B29
18866291,178
14113742,D001A29
14418252,D003C06
17611438,﻿103
15734890,D004D27
18263627,D001A07
15734890,D004D28
15734890,D004D21
15734890,D004D22
18652722,D001A03
18263627,D001A02
18652722,D001A04
11645958,D002B37
18263627,D001A06
11645958,D002B38
18263627,D001A04
11868310,175
18263627,D001A03
12937698,D003C15
11645958,D002B32
11645958,D002B33
11868310,166
14230720,D002B07
17458395,164
14230720,D002B06
14230720,D002B09
17781442,189
13745432,178
13464898,126
13745432,175
18866291,150
18866291,153
14230720,D002B01
14230720,D002B02
17781442,197
17873313,107
12203949,189
16149993,D005E09
16149993,D005E06
14113742,D001A30
11868310,153
18866291,145
14113742,D001A34
14230720,D002B10
14230720,D002B15
14230720,D002B13
15980345,D001A23
15980345,D001A22
16149993,D005E11
18430936,175
13434196,124
15980345,D001A27
15980345,D001A28
13448497,200
15980345,D001A26
12203949,169
13146679,D002B25
18430936,160
14400705,200
18517142,D005E03
12753436,185
18517142,D005E04
13146679,D002B23
13146679,D002B22
13146679,D002B20
17167462,D004D03
17167462,D004D02
17167462,D004D01
16149993,D005E31
15668077,﻿103
13464898,169
11273229,D003C04
11884899,150
12203949,144
12192190,D003C36
12192190,D003C33
11273229,D003C08
15248750,D002B22
17198425,182
15248750,D002B25
15248750,D002B24
15248750,D002B20
13753169,D005E32
13753169,D005E33
13769976,130
13769976,131
18534172,198
17221680,181
11411900,131
16499020,D004D13
16499020,D004D12
13457982,D001A29
16499020,D004D11
16499020,D004D10
15741278,D003C01
13457982,D001A27
11884899,107
13457982,D001A28
11395172,124
18184879,124
13457982,D001A23
13457982,D001A24
16174620,197
16499020,D004D19
12192190,D003C22
13457982,D001A22
16499020,D004D17
16499020,D004D15
17278069,﻿D001A01
14516008,D004D23
14516008,D004D24
13767072,175
14539585,D005E16
12483978,177
14516008,D004D29
18866291,﻿103
16499020,D004D20
15741278,D003C13
12192190,D003C13
16174620,186
17198425,168
13457982,D001A32
12192190,D003C11
12753436,144
14627490,185
12753436,145
17221680,160
14516008,D004D34
15341317,D004D15
15341317,D004D14
13767072,187
15232515,D005E17
14516008,D004D32
15341317,D004D18
18534172,177
14539585,D005E26
18726224,D004D02
18534172,173
15341317,D004D10
13769976,111
12363697,107
15741278,D003C23
14539585,D005E17
17781442,108
15741278,D003C22
12037204,187
15150887,149
13791690,145
12753436,126
12203949,108
17781442,115
12363697,111
15341317,D004D20
11395172,153
13400008,198
17798639,﻿D001A01
16174620,168
16174620,160
11253811,D003C39
13179379,156
13179379,150
18503037,175
18503037,178
16635872,175
17990187,168
16635872,174
13074230,D003C15
13074230,D003C13
17770921,200
13074230,D003C14
13074230,D003C11
13428095,D003C36
13428095,D003C33
13428095,D003C38
14400705,158
14396856,200
17198425,130
15964551,174
18503037,166
17990187,158
12805060,192
13428095,D003C30
12805060,185
13428095,D003C22
11395172,178
15964551,168
14181195,177
18503037,153
17990187,146
12805060,180
17781442,143
16635872,159
14400705,171
16635872,158
17198425,159
11395172,189
13428095,D003C15
17198425,153
11253811,D003C05
12686899,145
11253811,D003C04
14161545,D002B22
15248750,D002B16
13769976,164
17714836,D005E02
12805060,173
17714836,D005E01
14161545,D002B25
15248750,D002B17
18593509,107
13428095,D003C06
16718590,﻿103
16635872,143
18369734,D003C24
14181195,156
18369734,D003C20
11253811,D003C03
18369734,D003C21
15049016,D003C10
12363697,164
12630221,D005E19
12630221,D005E17
16635872,137
12805060,155
15049016,D003C12
18158249,149
15579001,137
13012652,189
18158249,146
15579001,130
12630221,D005E23
16075859,187
15039407,107
18593509,130
12630221,D005E26
15049016,D003C07
18158249,131
11305588,150
18158249,D005E04
17829138,200
12957872,189
18393575,D005E01
15049016,D003C32
18593509,166
15049016,D003C37
13074230,D003C30
17198425,111
13012652,161
15184080,185
13767072,111
16801023,D004D01
16155175,182
16801023,D004D02
12957872,197
16155175,189
18593509,156
12805060,126
15579001,108
13012652,150
14230720,198
15039407,159
13767072,124
16075859,156
16705360,D001A05
15039407,153
16705360,D001A06
13428095,197
16633847,182
18158249,181
13767072,115
16075859,148
15579001,177
12473850,186
13767072,131
11645958,159
16870821,157
11645958,150
13644859,D002B16
16128988,D005E02
16128988,D005E01
16075859,137
16633847,178
11645958,152
13767072,143
13644859,D002B20
16870821,192
13428095,175
13644859,D002B26
16075859,169
15579001,153
14699632,115
13767072,153
18342360,D001A06
18342360,D001A04
18342360,D001A07
18593509,197
18726224,186
16840195,197
14446562,﻿103
18158249,198
16174620,124
18517142,115
16075859,158
16499020,D004D09
12473850,177
13366158,D004D35
13366158,D004D37
13366158,D004D38
17254530,192
18954507,175
17991177,D001A17
12612450,D001A33
18954507,177
12612450,D001A31
17991177,D001A14
17991177,D001A13
18954507,174
15884147,186
17274292,D003C21
13355645,D002B28
16427371,D005E22
13502800,D005E19
17274292,D003C27
12166753,143
16359322,107
14198497,159
12166753,148
11966325,168
14424137,D003C28
11127003,153
11120600,157
12612450,D001A29
17991177,D001A12
12073656,D004D36
14424137,D003C25
11127003,159
15553141,160
16900416,155
12612450,D001A22
17274292,D003C19
12612450,D001A20
12612450,D001A26
12612450,D001A23
17283600,D002B02
16427371,D005E14
17283600,D002B03
16427371,D005E15
14198497,164
16427371,D005E13
14771332,124
16427371,D005E11
17283600,D002B08
17274292,D003C16
17887009,111
11127003,166
18908995,D005E02
11127003,169
16427371,D005E07
18908995,D005E04
16900416,159
12474305,108
14424137,D003C12
15184080,200
14424137,D003C10
15553141,150
11054811,D002B27
11306963,169
14460634,D003C01
17283600,D002B15
12916499,D004D39
11966325,186
17887009,108
14674157,157
11966325,189
15027044,D005E09
12196751,D002B18
15136775,180
11306963,175
13502800,D005E24
12761270,145
13355645,D002B38
